# law_cat,crime_day,crime_month,duration_hours,suspect_age,suspect_sex,victim_age,victim_sex
2,16,3,1,22,0,22,0
1,17,3,1,35,1,35,0
1,18,3,1,22,0,22,0
1,12,3,2,35,1,35,0
1,21,3,1,55,1,35,0
3,15,3,1,35,1,35,0
1,19,3,3,55,0,55,1
2,13,3,2,35,0,35,1
3,17,3,1,55,1,55,1
3,20,3,2,55,0,65,0
3,15,3,1,55,1,35,1
1,14,3,1,35,1,55,1
2,21,3,1,35,0,35,0
3,9,12,1,35,0,35,0
3,12,3,1,35,1,35,0
1,13,3,1,22,1,55,1
1,16,3,1,22,0,35,1
2,13,3,1,55,1,35,0
1,16,3,1,35,1,35,1
1,11,3,1,35,0,35,0
2,15,3,1,22,0,55,1
1,17,3,1,35,0,35,0
1,2,3,483,22,0,22,1
1,18,3,1,22,1,35,0
2,20,3,2,55,1,55,0
1,20,3,1,22,0,55,0
1,1,3,1,55,0,55,0
3,13,3,1,35,1,35,1
2,19,3,1,55,0,55,1
3,16,3,1,55,1,55,0
2,15,3,1,55,1,22,0
1,19,3,1,35,1,35,0
2,17,3,1,22,1,22,0
2,13,3,1,55,1,55,0
1,12,3,1,35,1,55,0
1,20,3,2,35,1,35,0
3,21,3,1,35,1,35,0
1,12,3,124,35,1,22,0
3,16,3,3,35,1,35,0
3,13,3,1,22,1,35,1
3,16,3,1,35,1,35,1
3,17,3,1,35,1,22,0
3,1,7,1393,65,1,35,0
3,15,3,1,35,1,22,1
2,8,3,1,55,0,35,1
2,15,3,1,35,1,35,0
1,14,3,1,35,1,55,1
1,1,7,1465,18,1,18,0
2,14,3,2,35,1,55,1
3,14,3,1,35,1,35,1
1,17,3,1,35,0,35,1
2,18,3,1,35,1,35,0
3,21,3,1,22,1,35,1
3,12,3,1,35,1,35,0
1,21,3,2,18,0,18,0
2,17,3,1,35,1,35,0
2,12,3,2,55,1,22,0
1,15,3,4,55,1,55,0
1,12,3,1,55,0,35,0
3,14,3,1,65,1,35,1
3,20,3,1,55,0,55,1
3,18,3,1,35,1,35,0
2,20,3,2,55,1,65,0
2,17,3,1,55,1,35,1
1,21,3,1,35,1,35,0
1,14,3,1,35,1,55,1
3,14,3,1,35,1,22,0
3,17,3,1,22,1,22,0
2,17,3,46,22,0,35,0
3,15,3,1,35,1,55,1
2,13,3,3,35,1,22,0
1,6,3,281,35,1,35,0
1,13,3,1,35,1,55,1
1,12,3,1,35,1,35,1
2,20,3,2,55,1,55,1
2,14,3,1,55,0,55,1
1,20,3,1,22,1,55,1
3,15,3,1,22,1,65,1
1,19,3,1,35,1,55,1
2,16,3,2,35,0,35,0
1,19,3,1,35,1,22,1
1,20,3,1,35,1,35,0
1,16,3,2,35,1,22,1
2,6,3,2,65,1,65,0
3,18,3,2,35,1,35,0
2,16,3,1,22,1,35,0
1,12,3,1,55,1,35,1
2,18,3,17,55,1,35,0
2,7,3,2,55,1,55,0
2,14,3,1,55,0,55,0
3,17,3,2,35,1,55,1
1,13,3,1,35,1,35,1
2,14,2,664,35,1,35,1
2,17,3,1,35,1,35,0
3,15,3,12,22,1,22,0
1,18,3,1,55,1,55,0
3,20,3,1,35,1,35,1
1,15,3,1,35,1,22,0
3,16,3,1,35,1,35,1
2,12,3,1,55,1,35,1
1,13,3,2,35,1,35,0
2,17,3,1,35,1,55,0
2,14,3,1,35,1,55,1
3,4,3,7,35,1,35,0
2,16,3,1,18,0,18,0
1,18,3,1,35,1,35,0
1,4,3,1,22,1,18,0
1,20,3,1,35,1,55,0
1,12,3,1,35,0,35,1
3,14,3,2,35,0,35,1
1,20,1,2,35,1,35,1
1,19,3,2,35,1,22,0
2,16,3,1,55,0,35,0
2,4,2,2,35,1,35,0
3,12,3,1,22,1,22,0
2,6,3,1,35,1,55,1
2,15,3,18,65,1,35,0
1,15,3,1,18,1,35,0
3,17,3,1,35,0,35,0
1,16,3,1,22,0,55,0
2,15,3,1,65,0,65,1
1,18,3,20,22,1,22,0
1,20,3,1,35,1,55,1
3,14,3,1,35,1,35,1
2,12,3,1,35,0,55,0
2,1,11,3005,35,1,35,0
1,20,3,2,55,0,55,1
1,13,3,2,18,1,55,1
3,14,3,1,35,1,35,0
3,19,3,1,22,0,35,0
3,15,3,1,35,1,35,0
2,19,3,1,35,0,35,0
2,20,3,2,55,0,35,0
1,19,3,1,55,1,55,0
2,17,3,1,35,0,35,0
2,19,3,1,35,0,22,0
1,17,3,1,22,1,22,0
2,12,3,2,35,1,35,1
2,19,3,1,55,1,35,1
2,12,3,1,55,0,55,0
1,16,3,1,65,1,55,0
1,20,10,2,22,1,22,0
1,21,3,3,35,1,22,0
1,19,3,1,35,0,35,0
3,4,3,1,35,0,35,1
1,13,3,1,55,1,55,0
2,20,3,1,22,1,55,0
2,3,3,1,35,0,35,1
3,20,3,2,35,1,65,1
2,21,1,1326,35,0,35,0
3,12,3,1,55,0,55,1
1,13,3,1,35,1,22,1
2,21,3,1,65,1,55,1
1,14,3,2,35,1,35,0
2,18,3,1,18,0,55,0
2,18,3,1,55,0,55,1
2,19,3,1,22,0,22,0
3,12,3,1,22,1,22,0
2,18,3,1,35,1,35,1
2,15,3,1,35,1,35,0
2,18,3,1,35,1,35,1
3,17,3,1,35,1,65,1
2,14,3,50,55,1,65,0
1,17,3,1,35,1,35,1
1,13,3,1,55,1,35,1
1,12,3,1,22,0,35,1
1,15,3,1,35,1,35,1
3,1,6,8761,55,1,22,0
3,19,3,1,35,1,35,0
1,12,3,1,35,1,22,0
3,13,3,2,35,1,65,1
1,14,3,1,35,1,35,1
3,13,3,2,35,1,22,1
1,20,3,5,35,1,35,0
1,21,3,1,35,1,55,0
3,19,3,2,22,1,55,0
3,13,3,3,35,1,55,1
1,18,3,1,35,0,35,0
2,12,3,1,55,1,22,0
2,21,3,1,35,1,35,0
2,20,3,1,35,1,35,0
2,17,3,1,35,1,55,0
3,21,3,1,35,1,55,1
1,12,3,1,65,1,65,1
1,13,3,2,35,1,35,0
1,12,3,1,35,1,35,1
1,16,3,2,35,1,22,0
1,20,3,1,65,1,35,0
1,21,3,1,35,1,35,0
3,17,3,2,18,1,35,1
1,21,3,8,35,1,35,0
3,13,3,4,35,0,35,1
1,13,3,2,35,1,35,1
1,17,3,1,55,1,35,0
2,19,3,1,35,1,22,0
1,14,3,1,55,1,55,1
1,18,3,3,35,1,55,0
1,17,3,3,35,1,22,0
1,14,3,1,35,1,35,1
1,12,3,1,35,0,35,1
2,20,3,1,35,1,35,1
2,21,3,1,35,1,22,1
1,19,3,1,35,1,55,0
2,16,3,2,35,1,35,0
1,17,3,2,55,1,55,0
1,14,3,2,35,0,35,1
3,26,2,1,55,1,65,0
2,15,3,1,35,0,22,1
1,15,3,1,35,1,35,1
2,16,3,1,35,1,35,0
1,4,3,1,35,1,35,0
2,14,3,1,22,1,65,1
3,12,3,1,35,1,35,0
2,18,3,1,35,0,35,0
1,12,3,1,55,1,55,0
1,21,3,1,35,0,55,0
2,14,3,1,55,0,35,0
1,3,11,2,35,1,35,0
1,20,7,26,35,1,22,0
1,15,3,1,35,1,55,1
1,21,3,1,35,1,35,1
2,12,3,1,35,1,35,0
1,13,3,2,35,0,35,0
3,13,3,1,35,1,35,0
1,16,3,1,35,0,35,0
3,21,3,2,35,1,65,1
2,21,3,1,65,0,55,0
3,20,3,2,55,0,55,1
1,12,3,4,35,1,35,0
2,17,3,1,35,1,55,1
3,16,3,1,22,1,55,1
3,12,3,1,35,0,55,0
2,21,3,1,35,1,65,0
2,13,3,1,35,1,35,0
2,17,3,1,22,1,55,1
1,18,3,1,35,1,65,0
3,12,3,2,35,1,35,0
1,15,3,1,35,1,55,1
1,19,3,2,35,1,35,1
2,9,3,1,35,1,35,1
1,21,3,1,35,1,35,0
1,17,3,1,35,1,22,0
2,20,3,8,35,0,65,1
1,18,3,1,35,1,35,0
2,15,3,1,35,1,55,1
3,12,3,1,35,1,35,1
1,12,3,1,35,1,35,0
2,21,3,1,35,1,35,1
2,11,3,1,35,1,35,0
3,18,3,1,22,0,22,1
2,13,3,1,35,1,35,1
2,19,3,1,35,1,35,1
1,2,2,1,22,1,22,0
2,19,3,1,35,0,22,0
3,17,3,1,55,1,35,1
1,12,3,1,35,1,22,0
2,14,2,2,35,1,35,0
2,15,3,1,35,1,55,1
1,12,3,1,55,1,55,0
3,17,3,1,35,0,22,0
2,10,3,1,35,1,35,1
1,19,3,1,35,1,35,0
3,15,3,2,22,1,35,1
1,13,3,1,35,0,55,0
3,20,3,2,35,1,65,0
2,19,3,1,55,1,35,0
3,8,3,2,35,1,35,1
1,21,3,1,35,1,22,1
1,15,3,1,22,1,55,0
1,13,3,1,22,1,55,0
1,19,3,1,55,1,35,1
2,14,3,1,22,0,22,1
3,21,3,1,35,1,35,0
1,20,3,1,65,1,35,1
1,21,3,1,35,0,35,1
2,14,3,1,35,1,35,0
1,18,3,1,35,0,35,0
2,10,3,1,35,1,35,0
2,12,3,1,55,1,35,0
2,14,3,1,55,1,65,0
3,13,3,2,35,1,35,1
2,15,3,1,55,1,35,0
3,11,3,1,22,1,55,1
2,11,3,1,35,0,35,0
1,19,3,1,65,1,55,1
1,15,3,2,35,1,55,0
2,12,3,1,55,0,35,0
1,12,3,1,35,1,35,0
2,13,3,1,35,0,35,0
1,13,3,1,55,0,55,0
1,16,3,1,55,1,55,0
2,6,3,1,35,1,35,1
1,21,3,2,18,0,22,1
3,19,3,2,35,1,55,1
2,13,3,1,35,0,22,0
3,12,3,2,55,1,35,0
1,17,3,2,35,0,35,1
1,13,3,2,35,1,35,0
3,13,3,1,22,0,35,1
1,21,3,2,35,1,35,1
3,12,3,3,35,0,55,0
2,21,2,1,55,1,35,1
3,15,3,2,22,1,35,1
3,16,3,1,35,1,55,0
3,21,3,1,35,1,55,0
1,17,3,1,35,1,35,1
1,3,2,849,55,0,35,0
1,5,3,2,35,1,35,1
1,14,3,2,35,0,55,0
2,11,3,1,22,1,55,0
3,19,3,1,22,1,55,0
1,21,3,1,22,1,22,0
1,13,3,1,22,1,22,0
3,18,3,2,55,1,35,0
2,17,3,1,55,1,65,0
2,16,3,1,55,0,55,0
1,13,3,2,35,1,35,1
3,20,11,2833,35,0,65,0
2,21,3,1,55,0,65,0
3,21,3,2,22,0,22,1
2,14,3,1,35,1,55,0
1,12,3,1,35,1,55,1
1,20,3,1,55,1,55,1
3,14,3,1,35,1,35,0
1,14,3,1,55,1,55,0
1,15,3,1,35,1,55,0
2,12,5,15840,35,1,35,0
1,14,3,1,35,1,35,1
3,14,3,1,55,1,65,1
2,17,3,14,35,1,22,0
1,21,3,1,35,1,35,0
1,12,3,2,35,1,35,0
3,13,3,1,22,0,18,1
2,20,3,1,55,1,35,0
3,16,3,4,35,1,35,0
1,13,3,2,35,1,35,0
3,17,3,2,55,1,22,0
1,10,3,68,55,0,35,0
1,19,3,2,35,1,35,1
1,20,3,1,35,0,22,0
1,20,3,1,55,1,55,0
2,14,3,2,35,1,35,0
3,13,3,1,65,1,55,1
1,12,3,1,35,1,55,0
2,21,3,1,22,1,35,1
3,17,3,2,35,1,35,0
1,25,6,6300,65,0,55,1
3,1,8,655,65,1,18,0
1,18,3,1,35,1,35,1
1,19,3,1,55,1,55,0
2,16,3,1,35,0,55,0
1,20,3,1,22,1,35,1
1,15,3,1,35,1,35,0
1,21,3,1,35,0,55,1
2,17,3,2,65,1,55,0
2,16,3,1,22,1,22,0
2,11,3,1,55,1,55,1
3,12,3,1,35,1,65,1
1,12,3,1,55,1,35,0
1,13,3,2,35,1,55,1
1,14,3,1,35,1,35,0
1,12,3,1,35,1,35,1
1,18,3,5,35,1,35,1
1,21,3,1,22,1,35,0
1,21,3,1,55,1,55,1
1,19,3,1,35,1,35,0
1,21,12,1955,35,0,22,0
1,15,11,1,35,1,35,0
3,19,3,1,22,1,35,0
3,13,3,1,22,1,18,0
2,16,3,1,35,1,22,0
2,16,3,1,22,0,35,0
2,17,3,1,55,1,55,1
3,13,3,2,35,1,35,0
1,19,3,1,35,1,35,1
2,14,3,2,35,0,35,1
1,12,3,1,55,1,55,0
1,19,3,1,35,1,35,0
3,13,3,1,18,1,18,1
1,18,3,1,55,1,35,1
1,18,1,917,22,1,55,0
2,17,3,1,18,1,55,1
1,27,2,1,35,1,35,0
2,13,3,1,55,1,35,0
3,20,3,3,55,1,65,0
1,14,3,2,22,1,35,0
1,18,3,1,35,1,35,1
2,15,3,1,35,1,35,1
2,19,3,1,22,0,35,0
2,19,3,1,65,0,55,0
1,14,3,1,35,1,18,1
2,14,3,2,55,1,55,0
1,12,3,1,22,1,55,1
1,25,2,7,35,1,35,0
1,6,3,181,35,1,55,0
1,19,3,1,35,1,35,0
1,20,3,1,35,1,35,1
1,13,3,1,35,1,35,1
3,19,3,1,35,1,35,1
2,15,3,1,55,1,55,1
2,18,3,1,35,1,65,0
1,16,3,1,35,1,35,0
2,12,3,1,35,1,35,0
1,14,3,1,35,1,22,1
2,12,3,1,35,1,22,1
1,19,3,1,35,1,35,1
3,21,3,2,35,1,22,0
1,14,3,1,35,1,35,1
1,20,3,1,65,1,18,0
2,14,3,1,35,1,35,0
2,20,3,2,35,1,22,0
3,19,3,1,35,1,55,0
3,13,3,1,22,1,22,1
1,5,3,2,18,1,55,0
3,5,3,96,65,1,35,0
1,8,3,1,18,1,35,1
1,9,3,1,35,0,35,1
1,3,3,54,35,0,22,0
2,9,3,2,35,0,35,1
3,8,3,2,55,1,55,1
3,4,3,1,35,1,35,1
3,9,3,2,35,1,22,1
2,3,3,1,22,1,55,0
3,7,3,1,18,1,18,1
1,9,3,1,55,1,65,1
2,11,3,1,22,1,35,1
1,28,2,120,35,1,35,0
3,5,3,5,22,0,35,1
1,9,3,1,35,1,55,0
1,2,3,2,65,0,35,0
2,4,3,1,35,1,35,0
2,3,3,1,65,1,35,0
1,7,3,3,35,1,35,1
1,5,3,1,35,1,55,0
1,10,3,1,35,1,55,0
1,2,3,1,35,1,35,1
1,1,3,32,22,0,65,1
1,2,3,1,22,1,35,0
1,6,9,4377,35,1,35,0
1,9,3,20,22,1,22,0
2,6,3,8,35,0,35,0
3,1,1,744,22,1,18,0
2,5,3,1,35,1,55,1
3,6,3,1,35,1,65,0
2,6,3,1,55,0,35,1
1,6,3,1,35,1,22,0
1,5,3,1,35,1,35,1
1,9,3,1,55,0,35,0
2,8,3,1,35,1,55,1
2,6,3,1,35,1,35,0
3,7,3,1,35,1,35,0
1,5,3,1,55,1,35,1
3,10,3,2,35,1,65,1
1,9,3,1,18,1,55,0
1,5,3,1,35,1,55,1
1,6,3,2,35,1,35,0
1,5,3,1,35,0,55,0
1,9,3,4,22,1,18,0
2,2,3,1,55,1,65,0
3,5,3,1,35,0,55,0
1,5,3,2,35,1,55,0
2,25,2,1,22,1,35,1
3,1,10,2122,35,1,65,0
3,6,3,1,35,1,35,1
3,2,3,1,22,1,35,1
1,2,3,1,35,0,35,1
1,4,3,1,35,1,35,0
1,4,3,1,22,0,35,1
1,4,3,1,35,1,55,0
1,10,3,1,35,1,55,0
1,9,3,1,22,0,35,1
3,20,2,2,35,1,55,1
3,5,3,1,22,1,35,1
1,11,3,1,35,0,35,0
1,5,3,28,65,1,35,0
1,23,2,242,35,0,65,0
2,9,3,1,35,1,35,1
2,11,3,1,65,1,65,0
1,3,3,6,55,0,65,0
1,8,3,2,35,1,55,0
1,9,3,3,55,1,18,0
2,5,3,1,55,1,35,0
2,10,3,1,35,1,22,0
1,7,3,2,35,1,55,0
2,2,3,1,35,1,55,0
1,5,3,2,35,1,55,0
2,5,3,1,55,0,35,0
1,9,3,1,35,0,55,0
2,10,3,1,35,1,22,0
1,4,3,1,18,1,35,0
2,6,3,1,35,1,55,1
1,2,3,1,55,1,55,0
3,4,3,1,22,1,55,1
2,8,3,1,35,1,35,0
3,3,3,1,35,1,35,0
2,11,3,1,35,1,35,0
1,8,3,2,55,1,35,1
3,22,2,1,35,1,55,1
3,8,3,1,18,1,55,1
1,11,3,2,22,1,55,1
1,2,3,1,35,1,55,0
2,7,3,2,55,1,55,0
3,23,2,1,35,1,35,0
1,27,2,1,55,1,35,0
3,23,6,14200,22,1,22,0
1,5,3,1,55,0,35,0
3,11,3,1,35,1,55,1
1,10,3,1,35,1,22,1
1,9,3,2,35,1,22,0
1,5,3,3,35,0,35,1
3,10,3,1,35,1,65,1
2,7,3,1,35,0,55,1
3,4,3,1,35,1,35,1
1,1,2,601,35,0,55,0
1,8,3,2,35,1,55,1
1,2,3,1,55,1,22,0
2,4,3,1,55,1,35,1
3,5,3,1,18,1,18,1
3,8,3,1,35,1,55,1
2,3,3,1,55,1,35,1
2,6,3,1,22,1,22,0
3,9,3,1,35,1,65,1
2,10,3,1,22,0,35,0
2,14,2,3,35,0,55,0
3,9,3,2,35,1,35,1
1,9,3,1,35,0,35,0
3,5,3,2,35,1,35,0
2,4,3,1,35,0,55,0
3,7,3,1,35,0,35,1
1,4,3,1,35,1,35,1
3,11,3,2,35,1,22,1
1,9,3,1,22,1,22,0
1,4,3,1,55,0,35,0
1,4,3,2,22,1,35,0
3,3,3,1,55,0,65,0
1,4,3,1,35,1,35,1
2,7,3,1,22,1,55,1
1,11,3,2,35,1,55,1
2,10,3,1,35,1,35,1
1,8,3,1,35,1,35,0
1,2,3,1,35,0,22,0
3,2,3,1,55,1,65,1
2,25,12,5,55,0,55,1
2,4,3,11,35,0,35,0
2,10,3,2,35,1,35,0
3,8,3,1,55,1,55,0
2,4,3,1,55,0,65,1
1,9,3,1,55,1,55,1
2,8,3,1,35,1,55,1
2,2,3,1,35,1,55,0
3,4,3,2,35,1,55,0
3,5,3,1,35,0,22,0
2,20,2,4,55,1,35,1
2,6,3,1,35,1,55,0
1,9,3,2,35,0,55,0
2,4,3,1,55,1,55,0
1,2,3,1,35,1,55,0
3,5,3,1,55,0,35,0
2,3,3,1,55,1,35,0
1,11,3,1,22,1,22,0
1,3,3,11,22,0,55,0
1,9,3,1,35,1,35,0
1,9,3,7,35,1,35,0
1,8,3,2,35,1,55,0
2,4,3,1,35,1,35,0
1,8,3,1,55,0,35,0
1,6,3,1,22,1,55,0
1,11,3,2,35,1,35,0
2,6,3,1,35,1,55,1
2,4,3,1,35,1,35,1
3,2,3,4,55,1,35,1
1,3,3,1,55,1,35,0
3,20,3,17569,35,1,18,0
1,3,3,2,22,0,55,0
2,19,8,13472,35,1,35,1
2,3,3,1,35,1,55,1
1,7,3,1,35,1,22,0
1,5,3,3,35,1,35,0
2,11,3,1,65,1,65,0
3,4,3,1,35,1,65,1
1,10,3,1,35,1,35,0
2,3,3,1,35,1,22,0
1,9,3,1,22,1,35,0
1,2,3,2,35,0,35,0
3,7,3,1,22,1,65,0
3,8,3,2,35,1,55,1
1,5,3,1,35,0,55,0
3,4,3,2,35,1,55,0
1,4,3,1,35,1,35,0
3,4,3,2,35,1,35,1
2,9,3,1,35,0,35,0
3,10,3,1,18,1,22,0
3,7,3,2,35,1,35,0
2,5,3,1,65,1,55,0
2,5,3,2,55,1,55,0
1,2,3,1,35,1,35,0
2,5,3,1,35,0,55,0
3,2,3,1,65,1,55,0
3,9,3,1,22,1,22,0
3,10,3,2,35,0,35,1
1,2,3,1,22,1,55,0
1,5,3,1,35,1,22,1
2,7,3,1,35,0,35,1
1,8,3,1,35,1,55,1
2,2,3,1,35,1,55,0
2,3,3,1,35,1,35,0
3,9,3,1,35,1,35,1
2,9,3,1,35,1,22,0
2,2,3,2,22,0,55,0
2,5,3,1,35,1,55,0
3,8,1,1372,65,1,65,0
3,7,3,1,35,1,55,1
2,6,3,2,65,1,55,1
2,6,3,1,35,1,35,0
1,2,3,1,65,0,35,0
1,9,3,2,55,1,55,1
1,8,3,1,55,1,65,1
1,11,3,1,22,0,35,1
1,11,3,1,35,1,35,0
1,8,3,1,55,0,35,0
1,7,3,1,35,0,35,1
3,6,3,1,22,1,22,0
3,20,2,1,35,0,65,0
2,10,3,1,55,1,65,0
3,5,3,1,35,1,35,0
3,10,3,10,35,1,35,1
1,7,3,1,35,1,22,0
1,1,3,1,35,1,35,0
1,7,3,1,35,0,22,0
3,2,3,1,18,1,18,1
3,11,3,2,35,1,55,0
2,5,3,1,55,1,35,0
1,24,2,1,35,1,35,1
1,2,3,2,55,1,65,1
1,6,3,1,35,1,55,1
1,4,3,1,35,0,35,1
1,20,2,2,55,1,35,0
1,9,3,1,22,1,35,0
2,4,3,1,35,1,55,0
2,28,2,1,22,1,55,0
1,2,3,1,35,1,22,0
2,2,3,1,35,1,55,1
1,9,3,1,35,1,35,0
2,8,3,12,35,0,35,0
1,9,12,38,35,0,35,1
1,10,3,1,35,1,55,1
2,8,3,1,35,1,35,0
3,6,3,2,35,1,55,1
1,2,3,1,22,1,22,0
3,9,3,2,35,1,55,1
3,10,3,1,22,1,22,0
1,2,3,1,55,0,35,0
3,8,3,1,35,1,35,1
1,25,12,1374,55,1,35,0
2,3,3,2,18,0,35,0
2,11,3,1,55,1,65,1
1,21,2,140,22,0,18,0
1,9,3,1,35,1,55,0
2,2,3,1,22,1,55,1
1,3,3,2,35,1,22,0
2,2,3,3,35,1,55,0
3,10,3,3,35,1,22,0
3,3,3,2,55,1,18,0
1,8,3,1,22,1,22,0
1,11,3,1,35,1,55,0
1,6,3,1,55,0,22,1
1,25,2,1,35,1,35,0
2,9,3,1,35,0,35,0
1,10,3,2,35,1,22,1
3,5,3,1,18,1,35,0
1,2,3,1,55,1,35,1
1,25,2,1,35,0,18,0
1,1,3,1,35,1,55,1
1,6,3,2,22,1,35,0
1,3,3,1,35,0,35,1
1,7,3,1,35,1,35,0
3,11,3,2,35,0,18,0
1,26,2,2,35,1,35,0
3,9,3,1,35,0,35,0
3,1,3,1,35,1,22,0
2,5,3,1,22,1,22,0
3,9,3,1,55,1,35,0
1,11,3,2,55,0,35,1
2,4,3,1,65,0,35,1
1,9,3,1,35,1,55,0
1,4,3,2,35,0,35,0
2,3,3,5,22,1,35,1
3,2,3,2,22,1,22,1
3,9,3,1,65,1,55,1
2,10,2,1,55,0,65,1
2,3,3,1,22,1,35,0
1,8,3,1,22,0,35,0
3,5,3,2,35,0,55,0
1,23,2,1,35,1,35,0
3,8,3,1,35,1,55,1
3,10,3,1,35,1,35,0
1,5,3,1,35,1,35,1
1,4,3,1,35,1,35,0
2,6,3,1,55,1,35,0
1,2,3,7,35,1,35,0
3,2,3,1,22,1,18,0
2,9,3,1,35,1,55,1
2,7,3,1,35,1,35,1
1,22,2,335,35,0,65,1
1,2,3,1,22,1,22,0
3,6,3,1,22,0,22,0
2,6,3,1,55,1,35,0
2,4,3,1,35,0,35,1
3,4,3,9,35,0,65,1
2,11,3,2,55,1,35,0
2,7,3,1,35,1,35,0
1,3,3,1,55,1,35,1
3,9,3,1,35,1,35,0
1,1,3,1,35,1,35,0
3,7,3,1,55,1,35,1
3,2,3,1,35,1,55,1
2,3,3,1,22,1,65,1
1,5,3,1,55,1,35,0
1,4,3,1,55,1,35,1
3,14,1,972,35,0,65,0
2,7,3,14,55,0,35,0
3,3,3,1,55,1,35,0
3,9,3,1,55,1,65,1
1,3,3,1,18,1,55,0
1,7,3,2,55,1,35,0
3,9,3,1,22,1,55,1
3,3,3,1,35,1,35,1
1,5,3,1,35,1,35,0
1,9,3,1,22,1,35,0
1,14,11,14,35,1,35,0
1,4,3,1,35,1,35,0
3,3,3,17,35,1,35,0
1,5,3,2,35,0,35,0
1,7,3,2,35,1,35,0
1,8,3,1,18,1,35,0
2,4,3,1,22,1,22,0
2,10,3,4,55,1,35,0
2,10,3,1,35,1,35,0
1,5,3,2,55,1,35,0
1,10,3,1,35,1,22,0
2,9,3,2,35,1,35,0
3,6,12,1156,55,1,65,0
2,10,3,1,18,0,35,0
2,4,3,2,55,0,55,0
3,9,3,1,35,1,22,0
2,10,3,10,35,0,65,0
3,8,3,2,22,1,22,0
1,7,3,1,35,0,35,0
1,6,3,1,35,0,35,0
2,7,3,6,35,0,35,1
2,3,3,2,55,1,55,0
2,27,2,1,55,1,55,0
1,3,3,1,35,0,35,0
3,7,3,1,55,1,55,0
2,9,3,1,35,1,35,0
2,4,3,2,55,1,35,1
1,2,3,1,22,1,22,0
3,9,3,1,35,1,55,1
2,9,3,1,22,0,55,0
2,10,3,2,55,1,35,0
3,7,3,73,22,1,22,0
3,5,3,1,55,1,35,0
1,3,3,1,22,1,35,0
1,5,3,1,18,0,55,0
3,4,3,2,65,1,55,1
2,10,3,1,22,0,35,0
3,11,3,2,65,1,55,1
1,8,3,2,35,1,35,0
2,10,3,1,35,0,55,1
1,6,3,1,35,1,35,1
2,3,3,1,55,0,55,0
1,3,3,1,35,1,35,0
1,10,3,2,55,0,55,1
2,4,3,1,55,1,35,1
1,7,3,1,55,0,55,0
1,6,3,1,35,1,35,0
1,11,3,1,22,1,55,1
3,7,3,1,22,1,35,1
1,9,3,1,22,1,35,0
3,11,3,1,35,1,55,0
1,5,3,2,22,1,35,0
2,4,3,2,55,1,55,1
3,10,3,1,35,1,22,0
1,9,3,1,35,1,35,1
2,10,3,1,55,0,35,0
1,3,8,5179,35,1,35,0
3,12,2,2,55,1,35,0
3,9,3,2,35,1,55,0
1,11,3,2,55,1,55,0
1,10,3,1,55,1,35,1
1,3,3,1,22,1,22,0
1,11,3,1,55,1,35,0
2,11,3,1,35,0,65,0
3,8,3,1,22,1,22,0
2,2,3,1,35,1,55,0
2,6,3,1,35,1,55,0
2,2,3,1,55,1,35,0
2,3,3,1,35,1,35,0
1,8,3,3,22,1,35,0
1,7,3,1,35,1,22,1
1,6,2,1,55,1,55,0
2,11,3,1,35,1,55,0
2,6,3,1,35,0,55,1
3,4,3,2,35,1,35,0
1,2,3,1,35,1,55,1
2,9,3,1,35,1,35,0
2,2,3,1,55,0,22,1
3,10,3,2,22,1,35,0
3,10,3,1,35,1,35,0
1,2,3,16,22,1,22,0
2,9,3,1,35,1,35,0
3,19,11,5,35,0,65,0
2,10,3,1,35,1,65,1
3,4,3,1,22,0,55,0
2,7,3,1,22,0,55,1
2,9,3,2,35,0,65,1
2,8,3,1,35,1,22,0
1,8,3,1,35,1,35,0
2,6,3,1,35,1,35,0
3,2,3,1,22,1,35,1
1,5,3,1,55,0,35,0
1,5,3,1,22,0,35,0
2,3,3,1,18,1,35,0
1,7,3,2,35,1,35,0
1,5,3,1,35,0,35,0
3,10,3,1,35,1,35,1
1,5,3,1,35,1,22,1
3,23,2,2,35,1,55,1
1,1,1,10299,55,0,55,0
3,6,3,1,55,1,35,1
1,3,3,1,35,1,55,0
3,8,3,2,35,1,35,0
2,11,3,1,35,1,35,1
3,7,3,48,55,1,35,0
3,14,2,2,65,1,65,0
1,9,3,1,22,1,35,1
3,10,3,2,35,1,35,0
3,5,3,1,22,0,55,1
1,24,2,2,65,1,18,1
3,7,3,2,35,1,35,0
1,21,2,306,55,1,35,0
1,7,3,1,35,0,22,0
2,8,3,1,65,0,65,0
3,7,3,1,35,1,22,0
2,7,3,1,55,1,55,1
3,5,3,1,65,0,22,0
1,6,3,3,35,1,55,0
1,11,3,1,22,1,35,0
3,2,3,1,35,1,55,0
2,4,3,1,35,1,35,0
3,6,3,1,35,1,35,0
2,7,3,1,22,1,35,1
2,7,3,1,35,1,22,0
1,12,2,1,35,1,22,0
1,8,3,1,35,1,18,1
1,7,3,1,35,1,35,1
1,3,3,2,55,1,55,1
3,7,3,1,35,1,22,0
2,6,3,1,55,1,35,1
1,10,3,1,55,1,35,1
1,11,3,1,35,1,35,0
2,11,3,2,35,1,35,0
2,8,3,1,35,0,55,1
2,3,3,1,35,1,35,1
1,5,3,1,35,1,55,1
1,21,1,957,55,0,65,0
3,8,3,1,35,0,22,1
3,1,3,1,65,0,65,0
1,6,3,1,35,1,22,0
1,4,3,1,35,0,35,1
